country_name,year,party_name,populism,minority_rights,political_pluralism,anti_elitism,respect_opponents,gender_equality
Lesotho,2015,Democratic Congress,0.378,-1.748,-0.17,-0.671,-0.227,-0.707
Lesotho,2017,Democratic Congress,0.373,-1.748,-0.17,-0.694,-0.227,-0.705
Lesotho,1970,Basotho Congress Party / Basutoland Congress Party,0.317,-1.705,-0.126,-0.942,-0.246,-0.672
Lesotho,1993,Basotho Congress Party / Basutoland Congress Party,0.381,-1.722,-0.199,-0.655,-0.241,-0.669
Lesotho,1998,Basotho Congress Party / Basutoland Congress Party,0.381,-1.722,-0.191,-0.655,-0.241,-0.669
Lesotho,2002,National Independent Party,0.383,-1.722,-0.137,-0.654,-0.222,-0.723
Lesotho,2007,National Independent Party,0.373,-1.722,-0.137,-0.694,-0.222,-0.723
Lesotho,1970,Basotho National Party,0.277,-1.718,-0.692,-1.125,-0.211,-0.61
Lesotho,1971,Basotho National Party,0.277,-1.718,-1.498,-1.125,-0.211,-0.61
Lesotho,1975,Basotho National Party,0.287,-1.718,-1.498,-1.083,-0.211,-0.61
Lesotho,1980,Basotho National Party,0.287,-1.718,-1.344,-1.083,-0.211,-0.61
Lesotho,1985,Basotho National Party,0.341,-1.718,-1.518,-0.833,-0.211,-0.61
Lesotho,1993,Basotho National Party,0.341,-1.718,-0.681,-0.833,-0.211,-0.61
Lesotho,1998,Basotho National Party,0.341,-1.718,-0.169,-0.833,-0.211,-0.61
Lesotho,2002,Basotho National Party,0.341,-1.718,-0.135,-0.833,-0.211,-0.61
Lesotho,2012,Basotho National Party,0.336,-1.729,-0.166,-0.856,-0.258,-0.705
Lesotho,2015,Basotho National Party,0.336,-1.729,-0.166,-0.856,-0.258,-0.705
Lesotho,1970,Marematlou Freedom Party,0.341,-1.716,-0.157,-0.834,-0.236,-0.676
Lesotho,2017,Alliance of Democrats,0.369,-1.726,-0.17,-0.711,-0.248,-0.681
Lesotho,2017,Movement for Economic Change,0.37,-1.702,-0.201,-0.706,-0.215,-0.681
Liberia,2005,Congress for Democratic Change,0.933,-1.528,1.672,3.022,-3.155,-0.688
Liberia,2011,Congress for Democratic Change,0.933,-1.528,1.672,3.022,-3.155,-0.688
Liberia,2017,Congress for Democratic Change,0.097,-0.165,0.135,-2.083,-3.155,-0.688
Liberia,2005,Liberty Party,0.048,-1.452,0.149,-2.009,2.628,-2.465
Liberia,2011,Liberty Party,0.048,-1.452,0.149,-2.009,2.628,-2.465
Liberia,2017,Liberty Party,0.048,-0.196,0.149,-2.009,2.628,-2.465
Liberia,1997,Unity Party,0.572,-1.476,0.114,0.447,-1.557,0.969
Liberia,2005,Unity Party,0.104,-1.476,0.114,-2.017,0.993,0.969
Liberia,2011,Unity Party,0.101,-1.476,1.717,-2.017,0.993,0.969
Liberia,2017,Unity Party,0.485,-1.476,0.152,0.486,-1.548,0.969
Liberia,1997,National Patriotic Party,0.101,-1.501,-1.126,-2.044,-1.562,0.932
Liberia,2005,National Patriotic Party,0.716,-1.501,0.115,1.576,-0.292,-0.659
Liberia,2011,National Patriotic Party,0.475,-1.501,0.115,0.437,-1.535,-0.659
Liberia,2017,National Patriotic Party,0.636,-0.149,1.667,0.437,1.054,-0.659
Liberia,1985,National Democratic Party of Liberia,0.107,-1.517,1.693,-2.019,2.638,-0.645
Liberia,2011,National Democratic Party of Liberia,0.404,-1.484,0.114,-0.617,2.638,-0.703
Liberia,2011,National Union for Democratic Progress,0.261,-0.161,-1.113,-0.56,0.998,-0.646
Liberia,1985,Liberian Action Party,0.809,-1.486,1.652,2.973,-1.576,0.966
Liberia,2005,Liberian Action Party,0.334,-1.515,-1.091,-0.608,-1.542,0.937
Liberia,1971,True Whig Party,0.144,-1.457,-2.155,0.472,-0.332,-0.651
Liberia,1975,True Whig Party,0.049,-1.457,-2.155,-2.005,-0.332,-0.651
Liberia,2005,True Whig Party,0.416,-1.479,0.126,1.564,0.991,-0.669
Liberia,2011,Liberian People's Party,0.635,-1.467,0.161,0.436,-0.292,-0.636
Liberia,2017,All Liberian Party,0.568,-1.507,0.143,0.439,1.004,-2.518
Liberia,2017,Alternative National Congress,0.375,-1.481,1.728,-0.617,-1.535,-0.66
Liberia,2011,United People's Party,0.634,-1.466,1.684,0.457,-0.332,-0.707
Liberia,2017,People's Unification Party,0.098,-0.169,0.103,-2.061,1.019,-0.627
Liberia,1985,Liberian Unification Party,0.638,-1.542,1.674,0.461,0.97,-0.629
Liberia,2005,Liberian Unification Party,0.57,-1.428,-1.085,0.457,0.975,-0.669
Malawi,1971,Malawi Congress Party,0.238,-2.422,-2.213,-1.265,-0.473,-1.475
Malawi,1976,Malawi Congress Party,0.245,-2.455,-2.213,-1.257,-0.47,-1.475
Malawi,1978,Malawi Congress Party,0.239,-2.212,-2.213,-1.277,-0.47,-1.475
Malawi,1983,Malawi Congress Party,0.239,-2.216,-2.213,-1.277,-0.47,-1.475
Malawi,1987,Malawi Congress Party,0.239,-2.237,-2.213,-1.277,-0.47,-1.475
Malawi,1992,Malawi Congress Party,0.241,-1.415,-1.187,-1.261,-0.466,-1.475
Malawi,1994,Malawi Congress Party,0.305,0.223,-0.45,-0.953,-1.693,-1.481
Malawi,1999,Malawi Congress Party,0.319,0.642,0.191,-0.872,-1.299,-0.313
Malawi,2004,Malawi Congress Party,0.283,0.906,0.191,-1.042,-1.057,-0.312
Malawi,2009,Malawi Congress Party,0.234,0.862,0.578,-1.318,-0.722,-0.3
Malawi,2014,Malawi Congress Party,0.241,0.782,0.578,-1.287,-0.643,-0.025
Malawi,2019,Malawi Congress Party,0.268,0.782,0.73,-1.16,-0.516,-0.065
Malawi,1994,Alliance for Democracy,0.27,0.561,1.343,-1.128,-1.194,-1.933
Malawi,1999,Alliance for Democracy,0.254,0.567,0.997,-1.226,-1.144,-1.479
Malawi,1994,United Democratic Front,0.29,0.924,0.643,-1.031,-0.981,-1.461
Malawi,1999,United Democratic Front,0.24,0.939,0.365,-1.257,-0.924,-0.636
Malawi,2004,United Democratic Front,0.158,0.775,0.495,-1.686,-1.013,-0.317
Malawi,2009,United Democratic Front,0.193,0.769,0.991,-1.497,-0.72,-0.329
Malawi,2014,United Democratic Front,0.194,0.904,0.991,-1.503,-0.849,-0.051
Malawi,2019,United Democratic Front,0.216,0.788,0.991,-1.405,-0.561,-0.068
Malawi,2004,National Democratic Alliance,0.315,0.798,0.375,-0.93,-1.141,-1.076
Malawi,2004,Republican Party,0.409,0.66,0.777,-0.443,-0.534,-1.079
Malawi,2009,Democratic Progressive Party,0.098,0.639,0.476,-2.066,-1.062,-0.312
Malawi,2014,Democratic Progressive Party,0.074,0.554,1.009,-2.253,-0.998,-0.312
Malawi,2019,Democratic Progressive Party,0.074,0.607,0.492,-2.253,-0.694,-0.308
Malawi,2014,People's Party,0.392,0.956,0.981,-0.598,-0.428,0.753
Malawi,2019,People's Party,0.395,0.956,0.984,-0.597,-0.531,0.909
Malawi,2019,United Transformation Movement,0.422,0.867,1.329,-0.456,-0.296,0.674
Maldives,2009,Maldivian People’s Party,0.399,-0.277,-1.123,1.616,0.945,-0.699
Maldives,2005,Maldivian Democratic Party,0.397,0.883,-1.104,1.588,0.942,-0.644
Maldives,2009,Maldivian Democratic Party,0.397,0.883,-1.104,1.588,0.942,-0.644
Maldives,2014,Maldivian Democratic Party,0.397,0.883,-1.104,1.588,0.942,-0.644
Maldives,2019,Maldivian Democratic Party,0.397,0.883,-1.104,1.588,0.942,-0.644
Maldives,2014,Republican Party,0.338,0.921,-1.111,0.436,0.953,-0.688
Maldives,2019,Republican Party,0.338,0.921,-1.111,0.436,0.953,-0.688
Maldives,2014,Progressive Party of Maldives,0.402,0.913,-1.094,1.607,0.928,-0.683
Maldives,2009,People's Alliance,0.342,-0.255,-1.109,0.493,0.933,-0.726
Maldives,2014,Maldives Development Alliance,0.401,0.919,-1.121,1.607,0.889,-0.709
Maldives,2019,alliance: PPM - PNC,0.395,0.942,-1.068,1.579,0.969,-0.737
Mongolia,1990,Democratic Party,0.786,-0.372,1.506,1.917,-0.302,-1.89
Mongolia,1992,Democratic Party,0.722,-0.372,1.506,1.316,-0.369,-1.89
Mongolia,1996,Democratic Party,0.765,-1.764,1.506,1.316,-0.292,-0.538
Mongolia,2004,Democratic Party,0.823,-1.777,1.531,1.811,-1.237,-0.51
Mongolia,2008,Democratic Party,0.823,-1.777,1.267,1.811,-2.177,0.545
Mongolia,2012,Democratic Party,0.735,-0.657,1.267,1.11,-2.177,0.545
Mongolia,2016,Democratic Party,0.892,-0.657,1.267,2.635,-2.177,0.545
Mongolia,1973,Mongolian People's [Revolutionary] Party,0.169,-0.633,-2.698,-1.651,2.985,-1.916
Mongolia,1977,Mongolian People's [Revolutionary] Party,0.169,-0.633,-2.698,-1.651,2.985,-1.916
Mongolia,1981,Mongolian People's [Revolutionary] Party,0.318,-0.633,-2.698,-0.983,2.985,-1.916
Mongolia,1986,Mongolian People's [Revolutionary] Party,0.318,-0.633,-2.698,-0.983,2.985,-1.916
Mongolia,1990,Mongolian People's [Revolutionary] Party,0.475,0.132,-1.637,-0.268,1.033,-1.916
Mongolia,1992,Mongolian People's [Revolutionary] Party,0.49,0.132,1.028,-0.268,1.006,-0.509
Mongolia,1996,Mongolian People's [Revolutionary] Party,0.611,0.132,1.568,0.383,0.316,-0.509
Mongolia,2000,Mongolian People's [Revolutionary] Party,0.611,-0.71,1.568,0.383,-1.236,-0.509
Mongolia,2004,Mongolian People's [Revolutionary] Party,0.824,-0.71,0.728,1.84,-1.236,-0.509
Mongolia,2008,Mongolian People's [Revolutionary] Party,0.824,-0.71,0.745,1.84,-1.468,-0.509
Mongolia,2012,Mongolian People's [Revolutionary] Party,0.824,-0.71,0.745,1.84,-1.468,0.052
Mongolia,2016,Mongolian People's [Revolutionary] Party,0.824,-0.71,0.745,1.84,-2.146,0.052
Mongolia,2004,Civil Will-Green Party,0.825,-0.683,1.547,3.495,0.294,2.691
Mongolia,2012,Civil Will-Green Party,0.792,-1.786,1.237,2.641,0.33,2.674
Mongolia,2004,Motherland Party / Mongolian Democratic New Socialist Party,0.781,-0.683,1.584,1.848,-1.258,-0.525
Mongolia,1990,Mongolian Social Democratic Party,0.742,-0.633,1.52,1.164,0.305,-0.518
Mongolia,1992,Mongolian Social Democratic Party,0.83,-0.661,1.553,1.863,0.296,-0.518
Mongolia,1996,Mongolian Social Democratic Party,0.826,-0.661,1.569,1.833,0.296,-0.518
Mongolia,2016,Mongolian People's Revolutionary Party,0.853,0.145,0.861,1.886,-1.82,0.009
Mongolia,1990,Mongolian National Progress Party,0.7,-0.697,1.549,1.125,0.34,-0.537
Mongolia,1992,Mongolian National Progress Party,0.734,-0.697,1.316,1.117,0.34,-0.537
Mongolia,1992,United Party,0.736,0.12,1.256,1.145,0.298,-0.524
Mongolia,2012,alliance: Justice Coalition,0.739,-0.677,1.704,1.128,-0.949,-1.918
Morocco,1977,Socialist Union of Popular Forces,0.249,-2.123,-2.12,-0.781,-3.166,-1.842
Morocco,1984,Socialist Union of Popular Forces,0.249,-2.123,-2.12,-0.781,-3.166,-1.842
Morocco,1993,Socialist Union of Popular Forces,0.249,-2.123,-2.12,-0.781,-3.166,-1.842
Morocco,1997,Socialist Union of Popular Forces,0.249,-2.123,-2.12,-0.781,-3.166,-1.842
Morocco,2002,Socialist Union of Popular Forces,0.207,-2.123,-2.12,-1.12,-3.166,-1.842
Morocco,2007,Socialist Union of Popular Forces,0.207,-2.123,-2.12,-1.12,-3.166,-1.842
Morocco,2011,Socialist Union of Popular Forces,0.207,-2.123,-2.12,-1.12,-3.166,-1.842
Morocco,2016,Socialist Union of Popular Forces,0.207,-2.123,-2.12,-1.12,-3.166,-1.842
Morocco,2002,Justice and Development Party,0.447,-0.382,-0.577,0.431,-0.429,0.414
Morocco,2007,Justice and Development Party,0.447,-0.382,-0.577,0.431,-0.429,0.414
Morocco,2011,Justice and Development Party,0.447,-0.382,-0.577,0.431,-0.429,0.414
Morocco,2016,Justice and Development Party,0.418,-0.382,-0.577,0.166,-0.429,0.414
Morocco,1984,National Rally of Independents,0.265,-0.481,-1.79,-0.818,-0.549,-0.488
Morocco,1993,National Rally of Independents,0.265,-0.481,-1.79,-0.818,-0.549,-0.488
Morocco,1997,National Rally of Independents,0.265,-0.481,-1.79,-0.818,-0.549,-0.488
Morocco,2002,National Rally of Independents,0.265,-0.481,-1.527,-0.818,-0.549,-0.488
Morocco,2007,National Rally of Independents,0.265,-0.481,-1.527,-0.818,-0.549,-0.488
Morocco,2011,National Rally of Independents,0.265,-0.481,-1.527,-0.818,-0.549,-0.488
Morocco,2016,National Rally of Independents,0.265,-0.481,-1.527,-0.818,-0.446,-0.488
Morocco,1970,Popular Movement,0.195,-1.303,-3.106,-0.818,-1.102,-1.849
Morocco,1977,Popular Movement,0.195,-1.303,-3.106,-0.818,-1.102,-1.849
Morocco,1984,Popular Movement,0.195,-1.303,-3.106,-0.818,-1.102,-1.849
Morocco,1993,Popular Movement,0.195,-1.303,-3.106,-0.818,-1.102,-1.849
Morocco,1997,Popular Movement,0.195,-1.303,-3.106,-0.818,-1.102,-1.849
Morocco,2002,Popular Movement,0.195,-1.303,-3.106,-0.818,-1.102,-1.849
Morocco,2007,Popular Movement,0.195,-1.303,-3.106,-0.818,-1.102,-1.849
Morocco,2011,Popular Movement,0.195,-1.303,-3.106,-0.818,-1.102,-1.849
Morocco,2016,Popular Movement,0.195,-1.303,-3.106,-0.818,-1.102,-1.849
Morocco,1977,Istiqlal / Independence Party,0.189,-2.091,-2.087,-1.111,-2.396,-0.519
Morocco,1984,Istiqlal / Independence Party,0.189,-2.091,-2.087,-1.111,-2.396,-0.519
Morocco,1993,Istiqlal / Independence Party,0.189,-2.091,-2.087,-1.111,-2.396,-0.519
Morocco,1997,Istiqlal / Independence Party,0.189,-2.091,-2.087,-1.111,-2.396,-0.519
Morocco,2002,Istiqlal / Independence Party,0.14,-2.091,-2.087,-1.565,-2.396,-0.519
Morocco,2007,Istiqlal / Independence Party,0.14,-2.091,-2.087,-1.565,-2.396,-0.519
Morocco,2011,Istiqlal / Independence Party,0.14,-2.091,-2.087,-1.565,-2.396,-0.519
Morocco,2016,Istiqlal / Independence Party,0.14,-2.091,-2.087,-1.565,-2.396,-0.519
Morocco,1984,Constitutional Union,0.261,-0.463,-1.494,-0.811,-0.572,-0.458
Morocco,1993,Constitutional Union,0.261,-0.463,-1.494,-0.811,-0.572,-0.458
Morocco,1997,Constitutional Union,0.261,-0.463,-1.494,-0.811,-0.572,-0.458
Morocco,2002,Constitutional Union,0.261,-0.463,-1.494,-0.811,-0.572,-0.458
Morocco,2007,Constitutional Union,0.261,-0.463,-1.494,-0.811,-0.572,-0.458
Morocco,2011,Constitutional Union,0.261,-0.463,-1.494,-0.811,-0.572,-0.458
Morocco,2011,Authenticity and Modernity Party,0.493,0.64,-0.168,-0.13,0.673,1.517
Morocco,2016,Authenticity and Modernity Party,0.493,0.64,-0.168,-0.13,0.673,1.517
Morocco,1997,Democratic and Social Movement,0.644,0.973,1.201,1.63,0.704,2.11
Morocco,1984,National Democratic Party,0.524,0.642,-0.201,0.463,1.911,1.05
Morocco,1993,National Democratic Party,0.524,0.642,-0.201,0.463,1.911,-0.504
Morocco,1993,National Popular Movement,0.83,-0.408,-0.214,1.967,1.377,1.054
Morocco,1997,National Popular Movement,0.83,-0.408,-0.214,1.967,1.377,1.054
Morocco,2002,National Popular Movement,0.83,-0.408,-0.214,1.967,1.377,1.054
Morocco,2007,Progress and Socialism,0.906,0.938,1.217,2.523,0.633,2.09
Morocco,2007,alliance: PND–Al Ahd Union,0.588,1.722,0.75,0.463,1.907,2.1
Netherlands,1971,Democrats 66,0.211,1.575,1.646,1.366,1.565,0.863
Netherlands,1977,Democrats 66,0.214,1.546,1.65,0.752,2.542,-0.624
Netherlands,1981,Democrats 66,0.19,1.546,1.65,-0.031,2.516,-0.644
Netherlands,1986,Democrats 66,0.19,2.443,1.591,-0.026,2.583,-0.667
Netherlands,1989,Democrats 66,0.197,2.443,1.591,0.158,2.583,-0.667
Netherlands,1994,Democrats 66,0.173,2.443,1.591,-0.332,2.571,0.872
Netherlands,1998,Democrats 66,0.173,2.443,1.591,-0.332,2.571,3.556
Netherlands,2002,Democrats 66,0.153,2.443,1.591,-0.731,0.102,2.044
Netherlands,2010,Democrats 66,0.075,2.452,1.696,-1.891,1.088,3.558
Netherlands,2012,Democrats 66,0.075,2.452,1.696,-1.891,1.088,3.583
Netherlands,2017,Democrats 66,0.075,2.452,1.696,-1.891,1.088,3.561
Netherlands,1971,Anti-Revolutionary Party,0.079,1.548,1.634,-1.78,2.593,-2.467
Netherlands,1972,Anti-Revolutionary Party,0.079,1.548,1.634,-1.78,2.593,-2.467
Netherlands,2006,Party for Freedom,0.957,0.176,1.723,3.354,0.394,-2.492
Netherlands,2010,Party for Freedom,0.957,0.176,1.723,3.354,0.1,-2.492
Netherlands,2012,Party for Freedom,0.957,0.176,1.723,3.354,0.1,-2.492
Netherlands,2017,Party for Freedom,0.957,0.176,1.723,3.354,0.1,-2.492
Netherlands,1971,People's Party for Freedom and Democracy,0.122,1.523,1.709,-1.743,1.566,0.883
Netherlands,1972,People's Party for Freedom and Democracy,0.122,1.523,1.709,-1.743,1.566,0.883
Netherlands,1977,People's Party for Freedom and Democracy,0.184,1.523,1.709,-1.338,1.566,-0.674
Netherlands,1981,People's Party for Freedom and Democracy,0.106,1.523,1.709,-1.89,1.592,-0.674
Netherlands,1982,People's Party for Freedom and Democracy,0.073,2.433,1.709,-1.89,2.553,-0.674
Netherlands,1986,People's Party for Freedom and Democracy,0.073,2.433,1.709,-1.89,2.553,-0.674
Netherlands,1989,People's Party for Freedom and Democracy,0.073,2.433,1.709,-1.89,2.553,-0.655
Netherlands,1994,People's Party for Freedom and Democracy,0.073,1.504,1.709,-1.89,2.585,2.006
Netherlands,1998,People's Party for Freedom and Democracy,0.073,1.504,1.709,-1.89,2.585,0.863
Netherlands,2002,People's Party for Freedom and Democracy,0.073,1.358,1.709,-1.89,0.777,-0.653
Netherlands,2003,People's Party for Freedom and Democracy,0.073,1.358,1.709,-1.89,2.514,-0.699
Netherlands,2006,People's Party for Freedom and Democracy,0.105,1.358,1.709,-1.89,2.588,-0.659
Netherlands,2010,People's Party for Freedom and Democracy,0.109,1.358,1.709,-1.89,1.555,-0.659
Netherlands,2012,People's Party for Freedom and Democracy,0.109,1.358,1.709,-1.89,1.555,-0.659
Netherlands,2017,People's Party for Freedom and Democracy,0.109,1.358,1.709,-1.89,1.555,-0.659
Netherlands,1971,Democratic Socialists 70,0.085,1.581,1.574,-1.747,2.575,-0.658
Netherlands,1971,Christian Historical Union,0.048,1.563,1.644,-1.756,2.571,-2.477
Netherlands,1977,Christian Democratic Appeal,0.086,1.524,1.694,-1.688,2.582,-0.66
Netherlands,1981,Christian Democratic Appeal,0.086,1.524,1.694,-1.688,2.55,-0.731
Netherlands,1982,Christian Democratic Appeal,0.086,1.524,1.694,-1.688,2.55,-0.657
Netherlands,1986,Christian Democratic Appeal,0.086,1.524,1.694,-1.688,2.55,-0.681
Netherlands,1989,Christian Democratic Appeal,0.086,1.524,1.694,-1.688,2.55,-0.681
Netherlands,1994,Christian Democratic Appeal,0.086,1.524,1.694,-1.688,2.562,-0.653
Netherlands,1998,Christian Democratic Appeal,0.086,1.524,1.694,-1.688,2.562,-0.685
Netherlands,2002,Christian Democratic Appeal,0.116,1.316,1.694,-1.331,2.556,3.549
Netherlands,2003,Christian Democratic Appeal,0.076,1.316,1.694,-1.864,2.521,3.549
Netherlands,2006,Christian Democratic Appeal,0.076,1.316,1.694,-1.864,1.56,0.912
Netherlands,2010,Christian Democratic Appeal,0.076,1.316,1.694,-1.864,1.524,0.912
Netherlands,2012,Christian Democratic Appeal,0.076,1.316,1.694,-1.864,1.524,3.603
Netherlands,2017,Christian Democratic Appeal,0.095,1.316,1.694,-1.864,1.524,3.603
Netherlands,1971,Labour,0.26,1.553,1.731,-0.54,1.571,-0.661
Netherlands,1972,Labour,0.26,1.553,1.731,-0.54,1.571,-0.661
Netherlands,1977,Labour,0.26,1.553,1.731,-0.54,1.571,0.881
Netherlands,1981,Labour,0.26,1.553,1.731,-0.54,1.585,-0.67
Netherlands,1982,Labour,0.169,2.436,1.731,-1.324,1.585,-0.63
Netherlands,1986,Labour,0.104,2.436,1.731,-1.908,2.558,-0.63
Netherlands,1989,Labour,0.073,2.436,1.731,-1.908,2.558,3.594
Netherlands,1994,Labour,0.073,2.436,1.731,-1.908,2.558,0.87
Netherlands,1998,Labour,0.073,2.436,1.731,-1.908,2.558,0.841
Netherlands,2002,Labour,0.073,2.436,1.731,-1.908,0.27,0.85
Netherlands,2003,Labour,0.103,2.436,1.731,-1.908,2.603,0.859
Netherlands,2006,Labour,0.103,1.781,1.731,-1.908,2.582,0.877
Netherlands,2010,Labour,0.075,1.781,1.731,-1.908,1.524,0.877
Netherlands,2012,Labour,0.075,1.781,1.731,-1.908,1.524,-0.706
Netherlands,2017,Labour,0.075,1.781,1.731,-1.908,1.524,0.886
Netherlands,2002,Socialist Party,0.595,0.503,1.753,0.961,1.092,-0.693
Netherlands,2003,Socialist Party,0.595,0.503,1.753,0.961,1.593,-0.68
Netherlands,2006,Socialist Party,0.595,0.503,1.753,0.961,1.552,2.029
Netherlands,2010,Socialist Party,0.595,0.503,1.753,0.961,1.577,-0.678
Netherlands,2012,Socialist Party,0.581,0.503,1.753,0.848,1.577,-0.691
Netherlands,2017,Socialist Party,0.581,0.503,1.753,0.848,1.577,-0.691
Netherlands,1971,Catholic Peoples Party,0.083,1.554,1.635,-1.753,2.572,-0.643
Netherlands,1972,Catholic Peoples Party,0.083,1.554,1.635,-1.753,2.572,-0.69
Netherlands,2002,Fortuyn List,0.791,0.06,1.614,3.302,0.274,-2.454
Netherlands,2003,Fortuyn List,0.748,-0.174,1.614,1.776,0.274,-0.632
Netherlands,1998,GreenLeft,0.291,2.479,1.629,-0.219,2.567,0.86
Netherlands,2002,GreenLeft,0.186,2.479,1.629,-0.219,0.379,3.579
Netherlands,2003,GreenLeft,0.158,2.479,1.629,-0.718,2.534,3.579
Netherlands,2010,GreenLeft,0.075,2.384,1.694,-1.878,1.542,3.567
Netherlands,2017,GreenLeft,0.073,2.503,1.686,-1.893,1.556,3.582
Panama,1999,Democratic Change,0.563,-2.402,0.492,0.717,0.977,-1.725
Panama,2004,Democratic Change,0.599,-2.402,0.492,0.717,0.403,-0.756
Panama,2009,Democratic Change,0.845,-2.402,0.492,2.022,-0.842,0.767
Panama,2014,Democratic Change,0.633,-2.402,-0.111,0.743,-2.566,1.28
Panama,2019,Democratic Change,0.273,-2.402,0.485,-1.1,-0.302,1.954
Panama,1984,Panamenista Party / Authentic Panameñista Party,0.51,-2.903,1.249,0.363,-0.994,-1.723
Panama,1989,Panamenista Party / Authentic Panameñista Party,0.51,-2.349,1.249,0.363,-1.031,-0.736
Panama,1994,Panamenista Party / Authentic Panameñista Party,0.19,-2.349,0.471,-1.483,-0.237,-0.203
Panama,1999,Panamenista Party / Authentic Panameñista Party,0.319,-2.349,1.506,-0.701,-0.25,1.124
Panama,2004,Panamenista Party / Authentic Panameñista Party,0.403,-2.349,0.475,-0.19,0.396,0.578
Panama,2009,Panamenista Party / Authentic Panameñista Party,0.542,-2.349,0.475,0.345,-0.419,1.141
Panama,2014,Panamenista Party / Authentic Panameñista Party,0.542,-2.349,0.475,0.345,-0.419,0.574
Panama,2019,Panamenista Party / Authentic Panameñista Party,0.271,-1.606,0.475,-0.844,-0.419,1.037
Panama,1980,National Liberal Party,0.122,-1.045,0.197,-1.059,0.006,-0.716
Panama,1999,National Liberal Party,0.123,-1.378,0.474,-1.106,0.783,-0.735
Panama,2004,National Liberal Party,0.115,-1.378,0.474,-1.146,0.356,-0.725
Panama,1994,Solidarity Party,0.285,-1.374,1.436,-0.695,0.54,-0.713
Panama,1999,Solidarity Party,0.319,-1.374,1.436,-0.695,1.143,-0.713
Panama,2004,Solidarity Party,0.295,-1.374,1.436,-0.845,0.624,-0.728
Panama,1984,People's Party – Christian Democratic Party of Panama,0.595,0.14,1.034,1.353,-1.104,-0.756
Panama,1989,People's Party – Christian Democratic Party of Panama,0.654,0.655,1.31,1.353,-1.104,0.137
Panama,1994,People's Party – Christian Democratic Party of Panama,0.429,0.655,1.434,0.2,0.241,0.255
Panama,1999,People's Party – Christian Democratic Party of Panama,0.324,-1.379,1.434,-0.355,0.835,0.744
Panama,2004,People's Party – Christian Democratic Party of Panama,0.291,-2.337,1.434,-0.524,0.355,0.744
Panama,1980,Democratic Revolutionary Party,0.457,0.075,-0.81,-0.165,-0.684,-0.723
Panama,1984,Democratic Revolutionary Party,0.549,0.133,-1.363,0.406,-1.068,-0.737
Panama,1989,Democratic Revolutionary Party,0.583,0.636,-1.363,0.98,-1.068,-0.737
Panama,1994,Democratic Revolutionary Party,0.452,-1.389,1.496,-0.179,-0.272,-0.174
Panama,1999,Democratic Revolutionary Party,0.347,-1.389,0.492,-0.734,0.287,-0.174
Panama,2004,Democratic Revolutionary Party,0.463,-1.389,0.492,-0.133,-0.799,-0.174
Panama,2009,Democratic Revolutionary Party,0.542,-0.686,0.492,0.363,-1.296,0.562
Panama,2014,Democratic Revolutionary Party,0.46,-0.131,0.492,-0.154,-0.428,0.562
Panama,2019,Democratic Revolutionary Party,0.437,-0.681,0.492,-0.272,-0.428,1.017
Panama,1984,Nationalist Republican Liberal Movement,0.189,-1.027,1.471,0.449,-0.79,-0.704
Panama,1989,Nationalist Republican Liberal Movement,0.263,-1.391,1.471,0.449,-1.039,-0.704
Panama,1994,Nationalist Republican Liberal Movement,0.098,-1.391,1.471,-1.427,1.005,-0.704
Panama,1999,Nationalist Republican Liberal Movement,0.161,-2.385,0.48,-0.19,1.005,-0.704
Panama,2004,Nationalist Republican Liberal Movement,0.136,-2.385,0.48,-0.804,0.377,-0.704
Panama,2014,Nationalist Republican Liberal Movement,0.105,-2.321,0.48,-1.405,-0.178,0.187
Panama,2019,Nationalist Republican Liberal Movement,0.102,-2.328,-0.138,-1.371,0.35,0.741
Panama,1984,Liberal Party,0.169,-2.343,-0.42,-0.204,0.499,-0.695
Panama,1994,Papa Egoro Movement,0.862,-0.686,1.847,2.284,1.492,0.53
Panama,1989,Authentic Liberal Party,0.152,-1.395,0.177,-0.466,1.018,-1.741
Panama,1984,Labor and Agrarian Party,0.159,-2.352,-1.125,-1.136,-0.75,-0.737
Panama,1989,Labor and Agrarian Party,0.187,-2.352,-0.447,-1.136,-0.972,-0.769
Panama,1984,Republican Party,0.031,0.141,-0.412,-2.314,2.271,-1.814
Panama,2009,Patriotic Union,0.222,-0.734,1.474,-1.303,0.465,-0.723
Sierra Leone,1973,All People's Congress,0.261,-1.593,-1.592,-1.211,-1.733,-1.72
Sierra Leone,1977,All People's Congress,0.261,-1.246,-1.592,-1.211,-1.733,-1.72
Sierra Leone,1982,All People's Congress,0.261,-3.2,-2.24,-1.211,-0.907,-1.72
Sierra Leone,1986,All People's Congress,0.261,-3.2,-2.24,-1.211,-0.907,-1.72
Sierra Leone,1996,All People's Congress,0.056,-2.048,-2.24,-2.422,-0.907,-0.695
Sierra Leone,2002,All People's Congress,0.056,-1.121,0.093,-2.422,-0.907,-0.695
Sierra Leone,2007,All People's Congress,0.178,-1.121,0.093,-1.593,-0.278,-0.695
Sierra Leone,2012,All People's Congress,0.178,-1.121,0.093,-1.593,-0.278,0.072
Sierra Leone,2018,All People's Congress,0.176,-1.087,0.093,-1.593,-0.235,0.072
Sierra Leone,1996,United National People's Party,0.225,-1.108,-1.23,-1.374,0.474,-0.749
Sierra Leone,1977,Sierra Leone People's Party,0.344,-1.7,-1.234,-0.863,-0.315,-0.693
